id,parkId,campgroundId,postalCode,city,stateCode,countryCode,provinceTerritoryCode,line1,line2,line3,type
339,,244,34141,Ochopee,FL,US,"",33100 Tamiami Trail East,"","",Mailing
340,,246,99131,Gifford,WA,US,"",Along WA 25,"","",Physical
341,,246,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
342,,247,99131,Gifford,WA,US,"",Along WA 25,South end of Gifford Campground,"",Physical
343,,247,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
344,,248,80517,Estes Park,CO,US,"",Bear Lake Road,Rocky Mountain National Park,"",Physical
345,,248,80517,Estes Park,CO,US,"",Glacier Basin Campground,1000 US Hwy 36,"",Mailing
346,,249,25907,Prince,WV,US,"",Glade Creek Campground,Glade Creek Road,"",Physical
347,,249,25846,Glen Jean,WV,US,"","PO Box 246, 104 Main Street","","",Mailing
348,,250,94956,Point Reyes Station,CA,US,"",1 Bear Valley Road,"","",Physical
349,,250,94956,Point Reyes Station,CA,US,"",1 Bear Valley Road,"","",Mailing
350,,251,68792,Cedar County,NE,US,"",Missouri River,"","",Physical
351,,251,68792,Cedar County,NE,US,"",Missouri River,"","",Mailing
352,,252,95555,Orick,CA,US,"",.,"","",Physical
353,,252,95555,Orick,CA,US,"",.,"","",Mailing
354,,253,98284,Sedro-Woolley,WA,US,"",Goodell Creek Campground,c/o North Cascades National Park Service Complex,Milepost 119 State Route 20,Physical
355,,253,98284,Sedro-Woolley,WA,US,"",810 SR 20,"","",Mailing
356,,254,63965,Kelley Township,MO,US,"",NPS Road 106,"","",Physical
357,,254,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
358,,257,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
359,,257,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
360,,260,25907,Prince,WV,US,"",Grandview Sandbar Campground,Glade Creek Road,"",Physical
361,,260,25846,Glen Jean,WV,US,"","PO Box 246, 104 Main Street","","",Mailing
362,,261,82190,Yellowstone National Park,WY,US,"",GPS Coordinates-- N 44 23.610 W 110 33.769,"","",Physical
363,,261,82190,Yellowstone National Park,WY,US,"",PO Box 165,"","",Mailing
364,,263,85730,Tucson,AZ,US,"","","","",Physical
365,,264,98362,Port Angeles,WA,US,"","","","",Physical
366,,265,28524,Core Banks,NC,US,"",Great Island,"","",Physical
367,,265,28531,Harkers Island,NC,US,"",131 Charles St,"","",Mailing
368,,267,84035,Jensen,UT,US,"",11625 E 1500 S,"","",Physical
369,,267,84035,Jensen,UT,US,"",PO Box 128,"","",Mailing
370,,268,20770,Greenbelt,MD,US,"",6565 Greenbelt Road,"","",Physical
371,,268,20770,Greenbelt,MD,US,"",6565 Greenbelt Road,"","",Mailing
372,,270,83011,Kelly,WY,US,"",100 Gros Ventre Campground Road,"","",Physical
373,,270,83013,Moran,WY,US,"",PO Box 250,"","",Mailing
374,,271,84775,Torrey,UT,US,"","","","",Physical
375,,273,63965,Kelly Township,MO,US,"",NPS Road 223,"","",Physical
376,,273,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
377,,275,71901,Hot Springs,AR,US,"",305 Gulpha Gorge Road,"","",Physical
378,,275,71901,Hot Springs,AR,US,"",101 Reserve Steet,"","",Mailing
379,,278,99141,Kettle Falls,WA,US,"",Along Inchelium Highway,"","",Physical
380,,278,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
381,,279,84533,Lake Powell,UT,US,"",Halls Crossing Campground,"","",Physical
382,,279,86040,Page,AZ,US,"",Lake Powell Resorts & Marinas,PO Box 1926,"",Mailing
383,,280,85730,Tucson,AZ,US,"","","","",Physical
384,,284,04765,Patten,ME,US,"",PO Box 446,"","",Mailing
385,,285,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
386,,285,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
387,,286,94965,Sausalito,CA,US,"",Hawk Campground,Marin Headlands,Golden Gate National Recreation Area,Physical
388,,286,94123-0022,San Francisco,CA,US,"",Golden Gate National Recreation Area,Building 201,Fort Mason,Mailing
389,,287,99117,Creston,WA,US,"",Along Miles Creston Road,"","",Physical
390,,287,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
391,,288,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
392,,288,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
393,,289,94965,Sausalito,CA,US,"",Haypress Campground,Marin Headlands,Golden Gate National Recreation Area,Physical
394,,289,94123-0022,San Francisco,CA,US,"",Golden Gate National Recreation Area,Building 201,Fort Mason,Mailing
395,,290,83013,Moran,WY,US,"",101 Grassy Lake Road,Headwaters Campground and RV Park,"",Physical
396,,290,83013,Moran,WY,US,"",P.O. Box 250,"","",Mailing
397,,291,98362,Port Angeles,WA,US,"",Hurricane Ridge Road,"","",Physical
398,,295,98331,Forks,WA,US,"",Hoh Campground,"","",Physical
399,,295,98331,Forks,WA,US,"",Hoh Campground,"","",Mailing
400,,296,92332,Essex,CA,US,"",Black Canyon Road,"","",Physical
401,,296,92311,Barstow,CA,US,"",2701 Barstow Rd,"","",Mailing
402,,297,92328,Death Valley,CA,US,"",PO Box 579,"","",Physical
403,,297,92328,Death Valley,CA,US,"",PO Box 579,"","",Mailing
404,,298,96095,Whiskeytown,CA,US,"","","","",Physical
405,,299,21811,Berlin,MD,US,"",Ranger Station/Campground Office - Maryland District,6633 Bayberry Drive,"",Physical
406,,299,21811,Berlin,MD,US,"",Business Offices - Maryland District,7206 National Seashore Lane,"",Mailing
407,,300,20837,Poolesville,MD,US,"","","","",Physical
408,,301,82431,Lovell,WY,US,"",Horseshoe Bend Campground,Horseshoe Bend Marina,"",Physical
409,,301,82431,Lovell,WY,US,"",20 Hwy 14A E,"","",Mailing
410,,302,21782,Mercersville,MD,US,"","","","",Physical
411,,303,96790,Kula,HI,US,"",Haleakalā National Park,"30,000 Haleakalā Hwy.","",Physical
412,,303,96768,Makawao,HI,US,"",Haleakalā National Park,PO Box 369,"",Mailing
413,,304,42210,Brownsville,KY,US,"",Houchin Ferry Campground,Mammoth Cave National Park,Houchins Ferry Road,Physical
414,,304,42259,Mammoth Cave,KY,US,"",Mammoth Cave National Park,P.O. Box 7,"",Mailing
415,,305,81321,Cortez,CO,US,"",Along the border between southeast Utah and southwest Colorado,"Just north and west of Cortez, CO","",Physical
416,,305,81321,Cortez,CO,US,"",McElmo Route,"","",Mailing
417,,307,21740,Hagerstown,MD,US,"","","","",Physical
418,,308,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
419,,308,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
420,,309,99137,Hunters,WA,US,"",Hunters Campground Road / WA 25,"","",Physical
421,,309,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
422,,310,99137,Hunters,WA,US,"",Hunters Campground Road / WA 25,"","",Physical
423,,310,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
424,,311,49839,Grand Marais,MI,US,"",11.2 miles west of Grand Marais on H-58,"","",Physical
425,,311,49839,Grand Marais,MI,US,"",11.2 miles west of Grand Marais on H-58,"","",Mailing
426,,312,99755,Denali Park,AK,US,"","Mile 35, Denali Park Road","","",Physical
427,,312,99755,Denali Park,AK,US,"",P.O. Box 9,"","",Mailing
428,,313,92277,Twentynine Palms,CA,US,"",Indian Cove Campground,Indian Cove Mountain Road,"",Physical
429,,313,92277,Twentynine Palms,CA,US,"",Joshua Tree National Park,74485 National Park Drive,"",Mailing
430,,314,82190,Yellowstone National Park,WY,US,"",GPS Coordinates--N: 44  53.22138 W: 110 44.16414,"","",Physical
431,,314,82190,Yellowstone National Park,WY,US,"",PO Box 168,"","",Mailing
432,,315,20842,Dickerson,MD,US,"","","","",Physical
433,,316,96134,Tulelake,CA,US,"",1 Indian Well HQ,"","",Physical
434,,316,96134,Tulelake,CA,US,"",P.O. Box 1240,"","",Mailing
435,,317,21766,Little Orleans,MD,US,"","","","",Physical
436,,318,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
437,,318,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
438,,319,21740,Hagerstown,MD,US,"","","","",Physical
439,,320,49931,Houghton,MN,US,"",800 E. Lakeshore Drive,"","",Physical
440,,320,49931,Houghton,MN,US,"",800 E. Lakeshore Drive,"","",Mailing
441,,321,84532,Moab,UT,US,"",Approximately 22 miles west on UT 313,"","",Physical
442,,321,84532,Moab,UT,US,"",2282 Resource Blvd.,"","",Mailing
443,,322,95531,Crescent City,CA,US,"","","","",Physical
444,,323,39735,Ackerman,MS,US,"",Milepost 193.1 Natchez Trace Parkway / Bright Road & Prewitt Road,"","",Physical
445,,323,38804,Tupelo,MS,US,"",2680 Natchez Trace Parkway,"","",Mailing
446,,324,83012,Moose,WY,US,"",Teton Park Road,Jenny Lake Campground,"",Physical
447,,324,83013,Moran,WY,US,"",PO Box 250,"","",Mailing
448,,325,65466,Eminence Township,MO,US,"",County Road 224,"","",Physical
449,,325,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
450,,326,99185,Wilbur,WA,US,"",Jones Bay Road,"","",Physical
451,,326,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
452,,327,21795,Williamsport,MD,US,"","","","",Physical
453,,328,28605,Blowing Rock,NC,US,"",Julian Price Campground,Blue Ridge Parkway,Milepost 297,Physical
454,,328,28605,Blowing Rock,NC,US,"",Blue Ridge Parkway,Julian Price Campground,5580 Shulls Mill Road,Mailing
455,,329,92277,Twentynine Palms,CA,US,"",Jumbo Rocks Campground,Park Boulevard,"",Physical
456,,329,92277,Twentynine Palms,CA,US,"",Joshua Tree National Park,74485 National Park Drive,"",Mailing
457,,330,85730,Tucson,AZ,US,"","","","",Physical
458,,332,87544,Los Alamos,NM,US,"",Juniper Campground,15 Entrance RD,"",Physical
459,,332,87544,Los Alamos,NM,US,"",Juniper Campground,15 Entrance RD,"",Mailing
460,,333,96020,Chester,CA,US,"",Juniper Lake Campground,Chester Juniper Lake Road,"",Physical
461,,333,96063,Mineral,CA,US,"",PO Box 100,"","",Mailing
462,,335,99141,Kettle Falls,WA,US,"",Along Northport Flat Creek Road,"","",Physical
463,,335,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
464,,339,99185,Wilbur,WA,US,"",45751 WA-21,"","",Physical
465,,339,99185,Wilbur,WA,US,"",45751 WA-21,"","",Mailing
466,,341,99586,Nabesna,AK,US,"",Mile Post 27.8 Nabesna Road,"","",Physical
467,,341,99573,Copper Center,AK,US,"",Wrangell-St. Elias National Park & Preserve,PO Box 439,Mile 106.8 Richardson Highway,Mailing
468,,342,99141,Kettle Falls,WA,US,"",1368 Kettle Park Road,"","",Physical
469,,342,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
470,,343,99107,Boyds,WA,US,"",Along US 395,"","",Physical
471,,343,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
472,,344,21782,Sharpsburg,MD,US,"","","","",Physical
473,,345,59936,West Glacier,MT,US,"","","","",Physical
474,,345,59936,West Glacier,MT,US,"",PO Box 128,Attn: West side campgrounds,"",Mailing
475,,346,94965,Sausalito,CA,US,"",Kirby Cove Campground,Conzelman Road,Marin Headlands,Physical
476,,346,94123-0022,San Francisco,CA,US,"",Golden Gate National Recreation Area,Building 201,Fort Mason,Mailing
477,,347,96718,Hawaii National Park,HI,US,"",1 Crater Rim Drive,"","",Physical
478,,347,96718,Hawaii National Park,HI,US,"",P.O. Box 52,"","",Mailing
479,,348,72641,Jasper,AR,US,"",none,"","",Physical
480,,348,72641,Jasper,AR,US,"",none,"","",Mailing
481,,349,93713,Hāna,HI,US,"",Haleakalā National Park,Mile Marker 41 Hāna Hwy.,"",Physical
482,,349,96768,Makawao,HI,US,"",Haleakalā National Park,PO Box 369,"",Mailing
483,,352,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
484,,352,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
485,,353,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
486,,353,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
487,,354,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
488,,354,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
489,,356,49931,Houghton,MI,US,"","","","",Physical
490,,357,89005,Boulder City,NV,US,"",601 Nevada Way,"","",Physical
491,,358,83213,Arco,ID,US,"",Craters of the Moon National Monument,Lava Flow Campground,1266 Craters Loop Road,Physical
492,,358,83213,Arco,ID,US,"",Craters of the Moon National Monument,P.O. Box 29,"",Mailing
493,,359,84767,Springdale,UT,US,"",Lava Point Rd,"","",Physical
494,,359,84767,Springdale,UT,US,"",1 Zion Park Blvd,"","",Mailing
495,,360,86036,Marble Canyon,AZ,US,"",Lees Ferry road,"","",Physical
496,,360,86040,Page,AZ,US,"",PO Box 1507,Glen Canyon National Recreation Area,"",Mailing
497,,361,21750,Hancock,MD,US,"","","","",Physical
498,,362,82190,Yellowstone National Park,WY,US,"","GPS Coordinates-- N 44.2822056, W -110.6279873","","",Physical
499,,362,82190,Yellowstone National Park,WY,US,"",PO Box 168,"","",Mailing
500,,363,22827,Shenandoah,VA,US,"",361 Lewis Mountain Entrance Road,"","",Physical
501,,363,22835,Luray,VA,US,"",Shenandoah National Park,Attn: Lewis Mountain Campground,3655 Hwy 211 E,Mailing
502,,364,21711,Pool,MD,US,"","","","",Physical
503,,365,28752,Linville Falls,NC,US,"",Linville Falls Campground,Blue Ridge Parkway,Milepost 316.3,Physical
504,,365,28777,Spruce Pine,NC,US,"",Blue Ridge Parkway,Linville Falls Campground,214 Parkway Maintenance Road,Mailing
505,,366,49884,Melstrand,MI,US,"",Little Beaver Lake Road,"","",Physical
506,,366,49884,Melstrand,MI,US,"",Little Beaver Lake Road,"","",Mailing
507,,367,21750,Hancock,MD,US,"","","","",Physical
508,,368,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
509,,368,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
510,,369,83013,Moran,WY,US,"",Lizard Creek Rd,"","",Physical
511,,369,83013,Moran,WY,US,"",P.O. Box 50,"","",Mailing
512,,370,99141,Kettle Falls,WA,US,"",1368 Kettle Park Road,"","",Physical
513,,370,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
514,,371,93262,Lodgepole,CA,US,"","Mile 0.5, Lodgepole Rd.","","",Physical
515,,371,93271,Three Rivers,CA,US,"",47050 Generals Highway,"","",Mailing
516,,372,22932,Crozet,VA,US,"",Loft Mountain Road,"","",Physical
517,,372,22835,Luray,VA,US,"",Shenandoah National Park,Attn: Loft Mountain Campground,3655 Hwy 211 E,Mailing
518,,373,63638,Winona Township,MO,US,"",County Road 555,"","",Physical
519,,373,63965,Van Buren,MO,US,"",P.O. Box 490,"","",Mailing
520,,374,59936,West Glacier,MT,US,"","","","",Physical
521,,374,59936,West Glacier,MT,US,"",PO Box 128,Attn: West side campgrounds,"",Mailing
522,,375,86040,Greenehaven,AZ,US,"",Off Hwy 89 at Arizona/Utah state line,"","",Physical
523,,375,86040,Page,AZ,US,"",PO Box 1507,"","",Mailing
524,,376,33034,Homestead,FL,US,"",40001 State Road 9336,"","",Physical
525,,376,33034,Homestead,FL,US,"",40001 State Road 9336,"","",Mailing
526,,378,80517,Estes Park,CO,US,"",1000 U.S. Hwy 36,"","",Mailing
527,,379,37878,Walland,TN,US,"",7040 Flats Road,"","",Physical
528,,379,37882,Townsend,TN,US,"",10042 Campground Drive,"","",Mailing
529,,380,97604,Crater Lake,OR,US,"",Crater Lake National Park,no physical address is available,"",Physical
530,,380,97604,Crater Lake,OR,US,"",Crater Lake National Park,PO Box 7,"",Mailing
531,,381,96088,Shingletown,CA,US,"",Lost Creek Group Campground,Lassen Volcanic National Park Highway,"",Physical
532,,381,96063,Mineral,CA,US,"",PO Box 100,"","",Mailing
533,,382,98284,Sedro-Woolley,WA,US,"",810 SR 20,"","",Mailing
534,,384,95389,Yosemite,CA,US,"",9024 Southside Drive,"","",Physical
535,,384,95389,Yosemite,CA,US,"",P.O. Box 577,"","",Mailing
536,,389,04765,Patten,ME,US,"",PO Box 446,"","",Mailing
537,,391,82190,Yellowstone National Park,WY,US,"",N 44 38.725 W 110 51.687,"","",Physical
538,,391,82190,Yellowstone National Park,WY,US,"",PO Box 165,"","",Mailing
539,,392,92328,Death Valley,CA,US,"",PO Box 579,"","",Physical
540,,392,92328,Death Valley,CA,US,"",PO Box 579,"","",Mailing
541,,393,78418,Corpus Christi,TX,US,"",Park Road 22,"","",Physical
542,,393,78480,Corpus Christi,TX,US,"",Padre Island National Seashore,PO Box 181300,"",Mailing
543,,394,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
544,,394,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
545,,395,82190,Yellowstone National Park,WY,US,"",GPS Coordinates N 44 58.4166 W 110.41.59392,"","",Physical
546,,395,82190,Yellowstone National Park,WY,US,"",PO Box 168,"","",Mailing
547,,396,42259,Mammoth Cave,KY,US,"",Mammoth Cave Campground,Mammoth Cave National Park,2811 Mammoth Cave Parkway,Physical
548,,396,42259,Mammoth Cave,KY,US,"",Mammoth Cave National Park Campground,Mammoth Cave National Park,P.O. Box 7,Mailing
549,,397,85730,Tucson,AZ,US,"","","","",Physical
550,,398,59936,West Glacier,MT,US,"",PO Box 128,Attn: Many Glacier Campground,"",Mailing
551,,399,96088,Shingletown,CA,US,"",Manzanita Lake Campground,"","",Physical
552,,399,96063,Mineral,CA,US,"",PO Box 100,"","",Mailing
553,,400,42259,Mammoth Cave,KY,US,"",Maple Springs Loop Road,Mammoth Cave National Park,"",Physical
554,,400,42259,Mammoth Cave,KY,US,"",Maple Springs Group Campground,Mammoth Cave National Park,P.O. Box 7,Mailing
555,,401,20837,Poolesville,MD,US,"","","","",Physical
556,,402,99151,Marcus,WA,US,"",Along WA 25,"","",Physical
557,,402,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
558,,407,86023,Grand Canyon Village,AZ,US,"",1 Mather Campground Road,"","",Physical
559,,407,86023,Grand Canyon,AZ,US,"",P.O. Box 129,Att: Mather Campground,"",Mailing
560,,408,22835,Luray,VA,US,"",801 Mathews Arm Entrance Road,"","",Physical
561,,408,22835,Luray,VA,US,"",Shenandoah National Park,Attn: Mathews Arm Campground,3655 U.S. Hwy 211 E,Mailing
562,,409,97604,Crater Lake,OR,US,"",Mazama Village,"","",Physical
563,,409,97604,not applicable,OR,US,"",no mailing address available,"","",Mailing
564,,411,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
565,,411,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
566,,414,25977,Sandstone,WV,US,"",774 South Riverside Road,"","",Physical
567,,414,25846,Glen Jean,WV,US,"",104 Main Street,"","",Mailing
568,,416,82431,Lovell,WY,US,"",Barry's Landing Road,Dayboard 32 - boating,Barry's Island Trail - hiking,Physical
569,,416,82431,Lovell,WY,US,"",20 US Hwy 14A East,"","",Mailing
570,,417,38462,Hohenwald,TN,US,"",190 Meriwether Lewis Park,"","",Physical
571,,417,38804,Tupelo,MS,US,"",2680 Natchez Trace Parkway,"","",Mailing
572,,418,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
573,,418,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
574,,420,92328,Death Valley,CA,US,"",PO Box 337,"","",Physical
575,,420,92328,Death Valley,CA,US,"",PO Box 337,"","",Mailing
576,,421,92332,Essex,CA,US,"",Black Canyon Road,"","",Physical
577,,421,92311,Barstow,CA,US,"",2701 Barstow Road,"","",Mailing
578,,423,34141,Ochopee,FL,US,"",52870 Tamiami Trail East,"","",Physical
579,,423,34141,Ochopee,FL,US,"",33100 Tamiami Trail East,"","",Mailing
580,,424,95531,Crescent City,CA,US,"","","","",Physical
581,,425,34141,Ochopee,FL,US,"",52105 Tamiami Trail East,"","",Physical
582,,425,34141,Ochopee,FL,US,"",33100 Tamiami Trail East,"","",Mailing
583,,426,07825,Blairstown,NJ,US,"",50 Camp Road,"","",Physical
584,,426,07825,Blairstown,NJ,US,"",50 Camp Road,"","",Mailing
585,,427,34141,Ochopee,FL,US,"",33100 Tamiami Trail East,"","",Mailing
586,,428,98331,Forks,WA,US,"","","","",Physical
587,,429,93633,Kings Canyon National Park,CA,US,"",Mile 33.1  CA-180,"","",Physical
588,,429,93271,Three Rivers,CA,US,"",47050 Generals Highway,"","",Mailing
589,,430,80517,Estes Park,CO,US,"",Moraine Park Road,"","",Physical
590,,430,80517,Estes Park,CO,US,"",Moraine Park Campground,1000 US Hwy 36,"",Mailing
591,,431,81330,Mesa Verde National Park,CO,US,"","Mile 4, Main Park Road","","",Physical
592,,431,81328,Mancos,CO,US,"",Aramark Offices for Mesa Verde National Park,34879 Highway 160,"",Mailing
593,,432,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
594,,432,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
595,,435,28803,Asheville,NC,US,"",Mount Pisgah Campground,Blue Ridge Parkway,Milepost 408.6,Physical
596,,435,28803,Asheville,NC,US,"",Blue Ridge Parkway,Mount Pisgah Campground,199 Hemphill Knob Road,Mailing
597,,438,84511,Blanding,UT,US,"",Hwy 275 End of Road,"","",Physical
598,,438,84533,Lake Powell,UT,US,"",HC-60 Box 1,"","",Mailing
599,,439,32563,Gulf Breeze,FL,US,"",1801 Gulf Breeze Parkway,"","",Physical
600,,439,32563,Gulf Breeze,FL,US,"",1801 Gulf Breeze Parkway,"","",Mailing
601,,440,98284,Sedro-Woolley,WA,US,"",Newhalem Creek Campground`,c/o North Cascades National Park Service Complex,Milepost 120 SR 20,Physical
602,,440,98284,Sedro-Woolley,WA,US,"",Newhalem Creek Campground,c/o North Cascades National Park Service Complex,"",Mailing
603,,441,82190,Yellowstone National Park,WY,US,"",GPS Coordinates: N 44  44.27088 W 110  41.6169,"","",Physical
604,,441,82190,Yellowstone National Park,WY,US,"",PO Box 168,"","",Mailing
605,,442,84764,Bryce,UT,US,"",Highway 63,"","",Physical
606,,442,84764,Bryce,UT,US,"",P.O. Box 640201,"","",Mailing
607,,444,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
608,,444,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
609,,445,98362,Port Angeles,WA,US,"","","","",Physical
610,,446,99126,Evans,WA,US,"",Along WA-25,"","",Physical
611,,446,99116,Coulee Dam,WA,US,"",Lake Roosevelt National Recreation Area,1008 Crest Drive,"",Mailing
612,,447,21722,Clear Spring,MD,US,"","","","",Physical
613,,448,95389,Yosemite,CA,US,"",9024 Southside Drive,"","",Physical
614,,448,95389,Yosemite,CA,US,"",P.O. Box 577,"","",Mailing
615,,449,81415,Crawford,CO,US,"","North Rim, Black Canyon National Park","","",Physical
616,,449,81230,Gunnison,CO,US,"",102 Elk Creek,"","",Mailing
617,,450,96718,Hawaii National Park,HI,US,"",1 Crater Rim Drive,Attn: Volcano House,"",Physical
618,,450,96718,Hawaii National Park,HI,US,"",P.O. Box 53,Attn: Volcano House,"",Mailing
619,,451,22172,Triangle,VA,US,"",18100 Park Headquarters Road,"","",Physical
620,,451,22172,Triangle,VA,US,"",18100 Park Headquarters Road,"","",Mailing
621,,452,21811,Berlin,MD,US,"",Ranger Station/Campground Office - Maryland District,6633 Bayberry Drive,"",Physical
622,,452,21811,Berlin,MD,US,"",Business Offices - Maryland District,7206 National Seashore Lane,"",Mailing
623,,453,21811,Berlin,MD,US,"",Ranger Station/Campground Office - Maryland District,6633 Bayberry Drive,"",Physical
624,,453,21811,Berlin,MD,US,"",Business Offices - Maryland District,7206 National Seashore Lane,"",Mailing
625,,454,21811,Berlin,MD,US,"",Ranger Station/Campground Office - Maryland District,6633 Bayberry Drive,"",Physical
626,,454,21811,Berlin,MD,US,"",Business Offices - Maryland District,7206 National Seashore Lane,"",Mailing
627,,455,27960,Ocracoke,NC,US,"",4352 Irvin Garrish Hwy,"","",Physical
628,,455,27954,Manteo,NC,US,"",Cape Hatteras National Seashore,1401 National Park Drive,"",Mailing
629,,456,98304,Ashford,WA,US,"",Mount Rainier National Park,"","",Physical
630,,456,98304,Ashford,WA,US,"",55210 238th Avenue East,"","",Mailing
631,,457,21795,Williamsport,MD,US,"","","","",Physical
632,,458,27959,Nags Head,NC,US,"",12001 NC-12 Highway,"","",Physical
633,,458,27954,Manteo,NC,US,"",Cape Hatteras National Seashore,1401 National Park Drive,"",Mailing
634,,459,24526,Big Island,VA,US,"",Otter Creek Campground,Blue Ridge Parkway,Milepost 60.9,Physical
635,,459,24526,Big Island,VA,US,"",Blue Ridge Parkway,Otter Creek Campground,1184 Bellamy Creek Lane,Mailing
636,,460,21780,Sabillasville,MD,US,"",15882 Foxville Deerfield Road,"","",Physical
637,,460,21788,Thurmont,MD,US,"",6602 Foxville Road,"","",Mailing
638,,461,72641,Jasper,AR,US,"",none,"","",Physical
639,,461,72641,Jasper,AR,US,"",none,"","",Mailing
640,,462,98362,Port Angeles,WA,US,"","","","",Physical
641,,465,24523,Bedford,VA,US,"",Peaks of Otter Campground,Blue Ridge Parkway,Milepost 85.9,Physical
642,,465,24523,Bedford,VA,US,"",Blue Ridge Parkway,Peaks of Otter Campground,85919 Blue Ridge Parkway,Mailing
643,,466,82190,Yellowstone National Park,WY,US,"",GPS Coordinates -- N 44  55.01886 W 110  6.82848,"","",Physical
644,,466,82190,Yellowstone National Park,WY,US,"",PO Box 168,"","",Mailing
645,,467,96095,Whiskeytown,CA,US,"","","","",Physical
646,,468,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Physical
647,,468,49931,Houghton,MI,US,"",800 E. Lakeshore Drive,"","",Mailing
648,,469,21740,Hagerstown,MD,US,"","","","",Physical
649,,471,79847,Salt Flat,TX,US,"",400 Pine Canyon Rd.,"","",Physical
650,,471,79847,Salt Flat,TX,US,"",400 Pine Canyon Rd.,"","",Mailing
651,,473,34141,Ochopee,FL,US,"",33100 Tamiami Trail East,"","",Mailing
652,,474,34101,Ochopee,FL,US,"",33100 Tamiami Trail East,"","",Mailing
653,,475,95043,Paicines,CA,US,"",2400 HWY 146,"","",Physical
654,,475,95043,Paicines,CA,US,"",2400 hwy  146,"","",Mailing
655,,476,81146,Mosca,CO,US,"",11999 State Highway 150,Visitor Center,"",Physical
656,,476,81146,Mosca,CO,US,"",11999 State Highway 150,Visitor Center,"",Mailing
657,,477,49640,Honor,MI,US,"",5685 Lake Michigan Road,"","",Physical
658,,477,49630,Empire,MI,US,"",9922 Front Street,"","",Mailing
659,,478,99840,Skagway,AK,US,"","","","",Physical
660,,479,79036,Fritch,TX,US,"",419 E. Broadway,"","",Physical
661,,479,79036,Fritch,TX,US,"",P.O. Box 1460,"","",Mailing
662,,483,87544,Los Alamos,NM,US,"",Ponderosa Group Campsite,15 entrance RD,"",Physical
663,,483,87544,Los Alamos,NM,US,"",Ponderosa Group Campsite,15 entrance RD,"",Mailing
